order_item_id,order_id,product_id,quantity
39891,13351,150,1
39892,13351,150,4
39893,13351,934,2
39894,13352,757,7
39895,13352,684,7
39896,13352,328,6
39897,13353,620,4
39898,13353,747,4
39899,13353,551,6
39900,13353,59,5
39901,13353,886,6
39902,13354,137,6
39903,13354,887,6
39904,13355,181,5
39905,13355,389,5
39906,13356,691,4
39907,13356,520,4
39908,13356,20,4
39909,13356,268,6
39910,13357,361,7
39911,13357,235,5
39912,13357,768,4
39913,13358,683,6
39914,13358,874,4
39915,13359,695,6
39916,13359,870,5
39917,13359,735,2
39918,13360,726,2
39919,13360,218,4
39920,13360,725,2
39921,13360,626,4
39922,13360,232,3
39923,13361,765,3
39924,13361,807,5
39925,13361,843,6
39926,13361,771,2
39927,13361,806,1
39928,13362,483,5
39929,13362,532,6
39930,13362,672,3
39931,13363,333,6
39932,13363,25,7
39933,13363,235,3
39934,13364,718,2
39935,13364,368,6
39936,13365,719,2
39937,13365,564,3
39938,13366,513,5
39939,13366,649,3
39940,13366,726,7
39941,13366,412,6
39942,13367,871,7
39943,13368,696,7
39944,13368,144,6
39945,13369,633,2
39946,13369,350,1
39947,13369,96,5
39948,13369,775,3
39949,13370,577,6
39950,13371,502,4
39951,13371,617,3
39952,13372,904,5
39953,13372,778,5
39954,13372,819,1
39955,13372,75,5
39956,13372,856,2
39957,13373,419,2
39958,13373,585,2
39959,13373,570,7
39960,13373,737,1
39961,13373,708,2
39962,13374,95,1
39963,13374,87,1
39964,13375,336,4
39965,13375,67,5
39966,13375,482,5
39967,13376,347,4
39968,13377,980,1
39969,13378,884,2
39970,13378,892,4
39971,13378,113,4
39972,13379,456,7
39973,13379,718,5
39974,13379,12,3
39975,13380,44,7
39976,13380,560,1
39977,13380,954,4
39978,13380,857,7
39979,13381,406,7
39980,13381,562,4
39981,13381,623,3
39982,13381,458,7
39983,13381,570,4
39984,13382,117,3
39985,13382,42,6
39986,13383,948,2
39987,13383,821,4
39988,13383,30,3
39989,13383,722,4
39990,13384,39,7
39991,13384,660,6
39992,13385,118,2
39993,13385,599,4
39994,13385,53,1
39995,13385,783,1
39996,13385,265,5
39997,13386,522,6
39998,13387,593,2
39999,13387,531,1
40000,13388,890,4
40001,13389,693,6
40002,13389,896,7
40003,13390,74,1
40004,13391,274,2
40005,13392,248,7
40006,13392,275,3
40007,13392,739,6
40008,13392,534,2
40009,13392,708,5
40010,13393,283,5
40011,13393,378,6
40012,13394,582,4
40013,13395,321,4
40014,13395,672,2
40015,13395,100,3
40016,13395,481,4
40017,13396,526,6
40018,13396,727,3
40019,13396,2,2
40020,13396,278,1
40021,13397,253,1
40022,13397,898,1
40023,13397,825,6
40024,13398,230,6
40025,13398,929,2
40026,13398,188,1
40027,13399,350,6
40028,13399,495,3
40029,13399,414,4
40030,13399,580,5
40031,13399,302,5
40032,13400,472,4
40033,13400,820,6
40034,13400,366,3
40035,13400,983,3
40036,13400,685,6
40037,13401,582,2
40038,13401,828,6
40039,13401,465,1
40040,13402,595,4
40041,13402,231,6
40042,13402,305,6
40043,13403,538,1
40044,13403,107,7
40045,13403,868,5
40046,13403,870,7
40047,13403,387,2
40048,13404,769,6
40049,13405,500,6
40050,13406,219,3
40051,13406,412,4
40052,13407,90,2
40053,13408,213,3
40054,13408,579,5
40055,13408,49,6
40056,13408,335,7
40057,13409,708,5
40058,13410,192,2
40059,13410,159,3
40060,13410,271,4
40061,13411,473,3
40062,13411,447,2
40063,13411,503,3
40064,13412,559,3
40065,13412,107,7
40066,13412,299,5
40067,13412,750,7
40068,13413,364,3
40069,13413,791,2
40070,13414,296,5
40071,13414,556,4
40072,13414,845,7
40073,13415,858,1
40074,13415,268,5
40075,13415,655,3
40076,13416,527,7
40077,13416,226,6
40078,13417,467,2
40079,13417,803,7
40080,13417,108,6
40081,13418,357,1
40082,13418,391,1
40083,13418,90,4
40084,13418,586,2
40085,13418,87,7
40086,13419,258,5
40087,13419,890,6
40088,13419,332,5
40089,13420,572,2
40090,13420,906,1
40091,13420,421,2
40092,13420,280,1
40093,13421,38,1
40094,13422,194,3
40095,13422,837,1
40096,13422,657,6
40097,13423,228,7
40098,13424,430,7
40099,13425,163,7
40100,13425,835,2
40101,13425,706,2
40102,13425,163,3
40103,13425,609,6
40104,13426,920,6
40105,13426,494,5
40106,13426,504,6
40107,13427,132,4
40108,13427,352,1
40109,13427,161,2
40110,13428,122,6
40111,13428,391,5
40112,13428,398,3
40113,13428,800,5
40114,13429,255,4
40115,13429,163,6
40116,13430,328,2
40117,13430,551,2
40118,13430,17,6
40119,13431,531,2
40120,13431,38,1
40121,13431,763,7
40122,13432,732,4
40123,13432,479,1
40124,13432,325,3
40125,13432,525,6
40126,13433,89,4
40127,13433,194,2
40128,13433,831,4
40129,13433,746,5
40130,13433,251,6
40131,13434,482,1
40132,13434,823,1
40133,13435,339,6
40134,13436,255,7
40135,13436,617,5
40136,13436,371,3
40137,13436,942,1
40138,13436,963,5
40139,13437,597,3
40140,13437,16,4
40141,13437,540,4
40142,13437,574,4
40143,13437,894,4
40144,13438,310,3
40145,13438,424,1
40146,13439,862,1
40147,13440,269,1
40148,13440,331,1
40149,13440,583,1
40150,13440,859,1
40151,13440,65,7
40152,13441,277,1
40153,13441,939,1
40154,13441,153,3
40155,13441,344,3
40156,13441,733,3
40157,13442,561,4
40158,13443,911,4
40159,13444,921,7
40160,13444,117,2
40161,13444,807,1
40162,13444,285,3
40163,13445,521,5
40164,13446,681,7
40165,13447,579,3
40166,13447,122,5
40167,13447,959,3
40168,13447,528,4
40169,13448,858,4
40170,13448,176,5
40171,13448,695,1
40172,13448,261,6
40173,13449,976,2
40174,13450,887,1
40175,13450,982,2
40176,13450,157,2
40177,13450,730,6
40178,13451,577,1
40179,13451,713,4
40180,13451,452,3
40181,13451,588,7
40182,13451,135,2
40183,13452,104,6
40184,13452,70,5
40185,13453,97,2
40186,13453,499,3
40187,13454,502,4
40188,13454,8,1
40189,13454,565,2
40190,13455,16,2
40191,13455,501,4
40192,13455,774,6
40193,13455,927,3
40194,13455,660,5
40195,13456,703,3
40196,13456,743,3
40197,13456,40,6
40198,13457,939,1
40199,13457,14,5
40200,13457,184,1
40201,13457,579,4
40202,13457,586,5
40203,13458,943,7
40204,13458,874,2
40205,13458,410,1
40206,13458,684,1
40207,13459,842,6
40208,13459,837,1
40209,13459,910,7
40210,13459,989,1
40211,13459,111,6
40212,13460,609,7
40213,13460,110,5
40214,13460,339,5
40215,13460,68,7
40216,13461,310,5
40217,13461,552,6
40218,13461,782,1
40219,13462,851,4
40220,13462,12,6
40221,13463,237,5
40222,13464,374,3
40223,13464,57,1
40224,13465,869,5
40225,13466,185,3
40226,13467,333,2
40227,13468,410,1
40228,13468,845,2
40229,13468,529,4
40230,13468,210,3
40231,13469,565,3
40232,13469,856,1
40233,13469,975,3
40234,13470,641,6
40235,13470,611,1
40236,13470,725,5
40237,13470,358,7
40238,13471,135,7
40239,13471,896,7
40240,13472,958,7
40241,13472,12,3
40242,13472,250,1
40243,13472,100,1
40244,13473,676,6
40245,13473,737,7
40246,13474,901,7
40247,13474,290,1
40248,13475,300,7
40249,13475,598,1
40250,13475,265,5
40251,13475,604,1
40252,13475,710,4
40253,13476,351,3
40254,13476,949,6
40255,13476,137,5
40256,13476,171,2
40257,13477,1000,5
40258,13477,636,5
40259,13477,155,5
40260,13478,319,1
40261,13478,105,5
40262,13478,340,5
40263,13479,293,3
40264,13479,258,1
40265,13479,478,5
40266,13479,882,4
40267,13479,707,3
40268,13480,329,1
40269,13480,519,3
40270,13480,672,1
40271,13481,812,5
40272,13481,775,1
40273,13482,635,1
40274,13482,705,7
40275,13483,515,3
40276,13484,242,4
40277,13484,582,2
40278,13484,575,3
40279,13485,604,5
40280,13486,28,6
40281,13486,253,5
40282,13487,480,3
40283,13487,271,6
40284,13487,597,1
40285,13488,814,7
40286,13488,333,4
40287,13488,958,4
40288,13488,536,5
40289,13488,349,3
40290,13489,515,7
40291,13490,129,1
40292,13490,287,4
40293,13490,308,4
40294,13490,84,4
40295,13490,98,6
40296,13491,871,3
40297,13491,882,3
40298,13492,879,7
40299,13493,544,3
40300,13493,492,4
40301,13493,90,1
40302,13494,691,5
40303,13495,848,5
40304,13495,929,2
40305,13496,529,4
40306,13496,442,2
40307,13496,118,1
40308,13496,924,1
40309,13496,14,6
40310,13497,235,3
40311,13497,253,1
40312,13497,312,5
40313,13497,125,5
40314,13498,764,7
40315,13498,327,2
40316,13498,559,6
40317,13499,244,3
40318,13499,19,5
40319,13500,582,4
40320,13500,212,1
40321,13500,231,7
40322,13500,864,1
40323,13501,276,2
40324,13502,536,2
40325,13502,266,5
40326,13503,695,4
40327,13503,564,5
40328,13503,895,1
40329,13503,446,6
40330,13503,816,2
40331,13504,720,2
40332,13504,90,1
40333,13505,888,7
40334,13505,840,3
40335,13506,703,2
40336,13506,193,1
40337,13506,181,3
40338,13507,790,7
40339,13507,816,2
40340,13507,283,1
40341,13508,992,5
40342,13508,801,4
40343,13508,781,2
40344,13508,779,3
40345,13509,438,5
40346,13509,143,5
40347,13509,58,5
40348,13510,403,7
40349,13510,952,6
40350,13510,594,4
40351,13511,347,6
40352,13512,149,7
40353,13512,684,2
40354,13513,804,4
40355,13513,882,2
40356,13514,544,2
40357,13514,795,6
40358,13514,545,4
40359,13514,20,6
40360,13515,582,1
40361,13515,841,6
40362,13515,998,6
40363,13515,130,2
40364,13515,846,4
40365,13516,35,1
40366,13516,293,7
40367,13517,651,1
40368,13517,110,1
40369,13517,630,4
40370,13517,672,4
40371,13518,197,1
40372,13518,876,4
40373,13518,363,3
40374,13519,56,6
40375,13519,440,7
40376,13519,124,3
40377,13519,580,1
40378,13520,41,1
40379,13520,258,6
40380,13520,460,1
40381,13520,131,7
40382,13520,246,5
40383,13521,218,7
40384,13521,56,7
40385,13522,613,6
40386,13522,890,6
40387,13522,264,2
40388,13522,558,4
40389,13522,44,2
40390,13523,205,7
40391,13523,780,6
40392,13523,254,1
40393,13523,562,7
40394,13524,98,2
40395,13524,989,3
40396,13524,211,5
40397,13524,685,4
40398,13524,474,3
40399,13525,369,3
40400,13526,422,4
40401,13526,204,4
40402,13526,473,6
40403,13526,65,7
40404,13527,980,3
40405,13527,968,2
40406,13527,784,3
40407,13528,803,6
40408,13529,813,5
40409,13529,967,3
40410,13530,385,3
40411,13530,261,1
40412,13530,630,6
40413,13530,36,5
40414,13530,137,3
40415,13531,958,7
40416,13531,617,2
40417,13531,28,2
40418,13532,8,1
40419,13532,542,2
40420,13533,716,1
40421,13533,222,4
40422,13534,64,1
40423,13534,765,3
40424,13535,333,3
40425,13535,311,5
40426,13536,651,1
40427,13536,44,6
40428,13536,842,7
40429,13536,671,5
40430,13536,481,3
40431,13537,977,4
40432,13537,458,4
40433,13538,784,6
40434,13538,892,3
40435,13538,242,7
40436,13538,848,1
40437,13539,249,1
40438,13539,440,4
40439,13539,543,5
40440,13540,882,1
40441,13540,106,4
40442,13540,574,2
40443,13541,407,1
40444,13541,590,4
40445,13541,430,3
40446,13541,708,7
40447,13541,348,4
40448,13542,305,5
40449,13542,852,1
40450,13542,1,6
40451,13543,755,4
40452,13543,668,3
40453,13544,63,6
40454,13544,213,4
40455,13545,490,5
40456,13545,998,5
40457,13545,103,7
40458,13546,743,2
40459,13546,916,5
40460,13546,712,3
40461,13547,538,7
40462,13547,88,7
40463,13547,657,7
40464,13547,634,3
40465,13547,756,2
40466,13548,327,7
40467,13548,71,3
40468,13549,235,5
40469,13550,889,5
40470,13550,26,3
40471,13551,857,6
40472,13551,887,7
40473,13551,59,3
40474,13552,310,1
40475,13552,272,1
40476,13552,20,5
40477,13552,484,1
40478,13552,477,1
40479,13553,580,5
40480,13553,676,3
40481,13553,119,2
40482,13553,280,4
40483,13553,511,4
40484,13554,162,7
40485,13554,288,7
40486,13554,394,4
40487,13554,679,1
40488,13555,531,3
40489,13555,273,5
40490,13555,624,4
40491,13555,697,7
40492,13556,697,5
40493,13556,25,2
40494,13556,865,7
40495,13556,922,1
40496,13557,597,5
40497,13557,763,1
40498,13557,720,2
40499,13558,968,5
40500,13558,87,5
40501,13558,802,1
40502,13558,231,5
40503,13558,662,7
40504,13559,806,7
40505,13559,728,7
40506,13560,131,2
40507,13560,526,2
40508,13560,612,7
40509,13561,530,2
40510,13562,342,3
40511,13562,709,3
40512,13562,794,4
40513,13562,206,3
40514,13563,863,5
40515,13564,739,6
40516,13565,94,6
40517,13565,720,3
40518,13565,622,2
40519,13565,229,2
40520,13565,837,3
40521,13566,874,5
40522,13566,665,6
40523,13566,647,4
40524,13566,334,7
40525,13567,686,3
40526,13567,252,2
40527,13567,167,3
40528,13567,247,6
40529,13567,556,6
40530,13568,52,7
40531,13568,938,3
40532,13569,569,5
40533,13569,600,2
40534,13569,570,6
40535,13569,996,1
40536,13569,743,4
40537,13570,340,3
40538,13570,268,3
40539,13570,938,2
40540,13570,37,7
40541,13571,214,2
40542,13571,470,4
40543,13571,285,7
40544,13572,908,2
40545,13572,238,5
40546,13572,186,1
40547,13572,456,3
40548,13572,665,4
40549,13573,822,6
40550,13573,265,1
40551,13573,238,4
40552,13573,307,5
40553,13573,839,6
40554,13574,286,1
40555,13574,990,3
40556,13574,343,6
40557,13574,738,3
40558,13575,412,5
40559,13575,880,2
40560,13575,539,6
40561,13575,239,7
40562,13576,673,4
40563,13577,836,2
40564,13578,916,4
40565,13579,960,5
40566,13579,891,2
40567,13579,86,2
40568,13579,686,2
40569,13580,320,7
40570,13580,355,6
40571,13580,846,4
40572,13580,465,6
40573,13580,737,5
40574,13581,812,6
40575,13581,712,6
40576,13581,431,4
40577,13581,554,1
40578,13582,584,1
40579,13582,164,6
40580,13583,177,1
40581,13583,176,4
40582,13583,182,4
40583,13583,690,5
40584,13583,729,5
40585,13584,84,6
40586,13584,754,3
40587,13584,93,6
40588,13585,977,4
40589,13585,501,7
40590,13585,411,4
40591,13585,180,3
40592,13586,709,2
40593,13586,436,3
40594,13587,702,7
40595,13588,325,3
40596,13588,512,1
40597,13588,30,7
40598,13588,589,7
40599,13588,241,2
40600,13589,658,1
40601,13590,117,3
40602,13590,606,2
40603,13590,100,6
40604,13591,478,2
40605,13591,460,5
40606,13591,211,4
40607,13591,823,1
40608,13592,293,5
40609,13592,630,5
40610,13592,112,6
40611,13592,307,5
40612,13592,752,1
40613,13593,629,7
40614,13593,68,5
40615,13593,739,7
40616,13593,572,5
40617,13594,82,7
40618,13594,515,3
40619,13594,249,2
40620,13595,674,5
40621,13595,189,6
40622,13595,710,4
40623,13595,845,2
40624,13595,102,2
40625,13596,282,3
40626,13596,114,3
40627,13596,276,4
40628,13596,397,7
40629,13596,529,4
40630,13597,978,4
40631,13597,123,1
40632,13597,304,3
40633,13597,338,7
40634,13597,416,5
40635,13598,278,4
40636,13598,220,5
40637,13599,559,6
40638,13600,316,5
40639,13600,845,1
40640,13600,464,1
40641,13600,617,3
40642,13600,201,2
40643,13601,951,2
40644,13601,62,7
40645,13601,559,1
40646,13602,432,6
40647,13602,592,6
40648,13603,617,2
40649,13603,112,2
40650,13603,946,6
40651,13603,613,4
40652,13603,863,3
40653,13604,887,7
40654,13604,502,6
40655,13605,422,6
40656,13605,659,6
40657,13605,296,4
40658,13606,57,7
40659,13606,752,3
40660,13606,517,4
40661,13606,362,4
40662,13607,591,6
40663,13607,317,1
40664,13607,127,7
40665,13607,925,1
40666,13608,14,4
40667,13608,754,7
40668,13608,823,6
40669,13609,363,2
40670,13609,571,2
40671,13609,295,5
40672,13610,398,2
40673,13610,951,4
40674,13611,283,7
40675,13611,76,7
40676,13611,659,1
40677,13611,226,2
40678,13612,399,3
40679,13612,834,7
40680,13612,749,5
40681,13612,199,7
40682,13613,53,1
40683,13613,612,1
40684,13614,165,5
40685,13614,63,6
40686,13615,814,1
40687,13615,548,3
40688,13615,779,2
40689,13615,253,2
40690,13616,513,6
40691,13616,156,4
40692,13617,624,7
40693,13617,638,5
40694,13618,441,4
40695,13618,863,7
40696,13618,886,7
40697,13618,527,3
40698,13618,285,7
40699,13619,502,5
40700,13619,46,4
40701,13619,578,3
40702,13620,226,3
40703,13620,647,1
40704,13620,525,6
40705,13620,26,2
40706,13621,626,2
40707,13622,941,2
40708,13622,604,6
40709,13622,216,1
40710,13623,679,1
40711,13623,592,1
40712,13624,371,6
40713,13624,357,6
40714,13624,808,1
40715,13624,17,1
40716,13624,711,6
40717,13625,555,3
40718,13625,774,5
40719,13625,568,4
40720,13626,560,4
40721,13626,511,5
40722,13626,270,1
40723,13626,251,3
40724,13627,523,6
40725,13628,445,5
40726,13628,741,6
40727,13628,39,4
40728,13629,274,3
40729,13630,691,4
40730,13630,878,4
40731,13630,309,7
40732,13630,840,3
40733,13631,925,1
40734,13631,612,5
40735,13631,216,4
40736,13632,406,6
40737,13632,830,4
40738,13632,279,1
40739,13632,830,7
40740,13632,806,7
40741,13633,903,7
40742,13634,502,3
40743,13634,159,5
40744,13634,523,2
40745,13634,759,4
40746,13635,19,1
40747,13635,504,2
40748,13635,582,4
40749,13636,277,6
40750,13636,794,4
40751,13636,416,4
40752,13637,284,2
40753,13637,586,2
40754,13637,419,6
40755,13637,424,5
40756,13637,760,7
40757,13638,386,6
40758,13639,292,3
40759,13639,551,6
40760,13639,294,7
40761,13639,940,3
40762,13640,488,1
40763,13640,788,4
40764,13640,204,2
40765,13640,572,2
40766,13641,778,7
40767,13641,293,6
40768,13642,15,5
40769,13642,918,7
40770,13642,634,6
40771,13642,896,6
40772,13642,243,3
40773,13643,751,1
40774,13643,668,5
40775,13643,733,5
40776,13644,785,5
40777,13645,190,3
40778,13645,335,7
40779,13645,639,2
40780,13645,732,4
40781,13645,975,4
40782,13646,23,1
40783,13646,182,1
40784,13646,11,3
40785,13647,47,5
40786,13647,329,5
40787,13647,217,7
40788,13647,948,1
40789,13647,353,3
40790,13648,702,6
40791,13648,328,3
40792,13649,627,1
40793,13649,907,1
40794,13649,483,6
40795,13649,872,5
40796,13650,120,7
40797,13651,353,5
40798,13652,321,3
40799,13653,518,5
40800,13653,460,1
40801,13653,935,3
40802,13653,515,4
40803,13653,285,6
40804,13654,243,6
40805,13654,495,4
40806,13654,833,3
40807,13654,1,3
40808,13654,163,1
40809,13655,507,4
40810,13655,812,5
40811,13655,440,1
40812,13655,232,7
40813,13655,344,5
40814,13656,977,3
40815,13656,32,7
40816,13656,716,1
40817,13657,323,5
40818,13657,737,4
40819,13658,658,7
40820,13658,26,4
40821,13659,218,3
40822,13659,844,4
40823,13659,143,1
40824,13659,175,7
40825,13659,474,1
40826,13660,552,7
40827,13661,93,4
40828,13661,150,6
40829,13661,209,5
40830,13662,475,5
40831,13662,57,5
40832,13662,342,4
40833,13663,80,3
40834,13663,221,3
40835,13664,884,1
40836,13664,428,4
40837,13665,366,5
40838,13666,896,6
40839,13666,712,1
40840,13667,212,6
40841,13667,517,1
40842,13667,525,7
40843,13667,929,6
40844,13667,46,2
40845,13668,898,1
40846,13668,510,6
40847,13668,698,3
40848,13668,983,4
40849,13668,297,3
40850,13669,878,7
40851,13669,62,4
40852,13670,542,3
40853,13670,10,5
40854,13670,335,2
40855,13670,302,6
40856,13671,963,5
40857,13671,885,1
40858,13671,536,1
40859,13672,958,3
40860,13672,851,1
40861,13672,371,3
40862,13673,63,5
40863,13673,601,7
40864,13673,290,5
40865,13674,779,1
40866,13674,835,7
40867,13674,544,1
40868,13674,642,3
40869,13675,484,5
40870,13675,237,2
40871,13676,595,7
40872,13676,644,1
40873,13677,549,1
40874,13677,104,6
40875,13678,661,7
40876,13678,777,2
40877,13678,51,2
40878,13678,502,1
40879,13678,152,6
40880,13679,893,6
40881,13679,125,5
40882,13680,603,1
40883,13680,341,6
40884,13681,569,5
40885,13681,654,7
40886,13682,660,6
40887,13682,872,3
40888,13682,977,2
40889,13683,495,2
40890,13683,425,1
40891,13683,5,5
40892,13683,1,3
40893,13684,611,2
40894,13684,276,4
40895,13684,878,7
40896,13684,558,1
40897,13685,667,2
40898,13685,778,6
40899,13685,313,2
40900,13686,540,5
40901,13686,185,7
40902,13686,75,4
40903,13686,398,2
40904,13687,667,4
40905,13687,228,3
40906,13687,70,2
40907,13687,492,2
40908,13687,716,2
40909,13688,519,1
40910,13688,492,3
40911,13689,409,5
40912,13689,233,7
40913,13689,337,1
40914,13689,506,6
40915,13689,791,5
40916,13690,93,3
40917,13690,257,2
40918,13690,391,3
40919,13690,309,4
40920,13691,989,5
40921,13692,930,7
40922,13692,535,5
40923,13693,15,2
40924,13693,473,4
40925,13693,245,5
40926,13694,179,6
40927,13694,236,2
40928,13694,59,7
40929,13695,930,6
40930,13695,612,4
40931,13696,305,1
40932,13696,589,4
40933,13696,17,6
40934,13696,227,6
40935,13696,35,2
40936,13697,416,2
40937,13698,278,4
40938,13699,722,1
40939,13699,889,5
40940,13699,609,1
40941,13700,530,4
40942,13700,103,3
40943,13700,404,3
40944,13700,1,5
40945,13701,517,7
40946,13701,749,3
40947,13701,428,5
40948,13701,964,2
40949,13701,917,6
40950,13702,217,1
40951,13702,902,6
40952,13702,237,6
40953,13702,151,7
40954,13702,753,7
40955,13703,115,3
40956,13703,816,2
40957,13703,582,5
40958,13703,88,2
40959,13703,603,3
40960,13704,828,3
40961,13704,523,4
40962,13704,588,7
40963,13705,331,6
40964,13705,336,5
40965,13706,341,2
40966,13706,678,3
40967,13706,708,2
40968,13706,216,2
40969,13706,368,2
40970,13707,519,3
40971,13707,550,7
40972,13708,759,1
40973,13708,877,2
40974,13709,927,7
40975,13709,302,7
40976,13709,554,5
40977,13709,841,4
40978,13709,571,6
40979,13710,41,5
40980,13710,206,4
40981,13710,633,4
40982,13710,523,7
40983,13711,390,4
40984,13712,483,4
40985,13713,195,6
40986,13713,798,6
40987,13713,504,3
40988,13714,498,3
40989,13714,869,4
40990,13714,798,1
40991,13714,428,3
40992,13715,72,5
40993,13716,684,1
40994,13716,144,1
40995,13716,741,7
40996,13716,635,2
40997,13717,303,4
40998,13717,572,7
40999,13718,447,1
41000,13718,50,4
41001,13718,646,2
41002,13719,232,6
41003,13719,366,6
41004,13720,64,5
41005,13721,791,5
41006,13721,743,2
41007,13721,272,4
41008,13721,51,4
41009,13721,455,3
41010,13722,899,3
41011,13722,407,2
41012,13722,155,7
41013,13723,836,1
41014,13723,40,3
41015,13723,331,7
41016,13723,346,3
41017,13723,128,6
41018,13724,910,3
41019,13725,315,2
41020,13725,192,6
41021,13725,510,4
41022,13726,88,4
41023,13727,19,3
41024,13727,527,4
41025,13727,962,7
41026,13727,466,2
41027,13728,387,3
41028,13728,404,4
41029,13728,207,4
41030,13728,105,4
41031,13729,453,7
41032,13729,82,1
41033,13730,754,4
41034,13730,574,3
41035,13730,408,7
41036,13730,897,4
41037,13730,796,4
41038,13731,406,1
41039,13731,666,6
41040,13732,458,6
41041,13732,848,1
41042,13732,876,5
41043,13732,674,3
41044,13733,47,4
41045,13734,775,7
41046,13734,364,5
41047,13734,854,4
41048,13734,622,3
41049,13734,379,1
41050,13735,351,3
41051,13735,826,1
41052,13735,28,7
41053,13735,332,7
41054,13736,768,7
41055,13737,253,7
41056,13737,449,5
41057,13738,762,1
41058,13738,159,2
41059,13738,85,4
41060,13739,947,3
41061,13739,662,3
41062,13739,131,2
41063,13740,527,4
41064,13740,431,6
41065,13740,314,6
41066,13740,939,5
41067,13740,951,4
41068,13741,213,4
41069,13742,98,7
41070,13742,711,1
41071,13742,777,3
41072,13742,761,6
41073,13742,699,5
41074,13743,114,6
41075,13744,500,6
41076,13744,861,6
41077,13744,822,7
41078,13744,900,2
41079,13744,582,1
41080,13745,612,3
41081,13746,727,2
41082,13746,9,1
41083,13746,565,4
41084,13746,422,5
41085,13746,822,6
41086,13747,847,6
41087,13748,507,5
41088,13748,113,5
41089,13748,551,2
41090,13748,709,7
41091,13749,364,3
41092,13749,97,2
41093,13749,61,5
41094,13749,327,1
41095,13750,781,1
41096,13750,76,5
41097,13751,491,5
41098,13751,232,6
41099,13752,770,5
41100,13752,176,5
41101,13753,43,5
41102,13753,373,3
41103,13753,971,7
41104,13753,649,6
41105,13754,562,3
41106,13754,266,3
41107,13754,491,5
41108,13754,195,5
41109,13755,917,3
41110,13755,809,2
41111,13755,781,1
41112,13755,257,4
41113,13756,7,2
41114,13757,458,7
41115,13758,494,4
41116,13758,993,1
41117,13759,225,6
41118,13760,385,4
41119,13760,64,3
41120,13761,418,5
41121,13761,925,7
41122,13762,626,6
41123,13762,269,6
41124,13763,161,1
41125,13763,928,2
41126,13764,665,6
41127,13765,743,2
41128,13765,971,6
41129,13765,358,7
41130,13765,797,1
41131,13766,50,6
41132,13766,354,7
41133,13766,737,7
41134,13767,189,4
41135,13767,16,5
41136,13767,901,5
41137,13767,467,3
41138,13767,184,5
41139,13768,86,4
41140,13768,914,6
41141,13769,584,4
41142,13769,629,1
41143,13769,535,7
41144,13770,429,6
41145,13770,524,5
41146,13771,42,5
41147,13771,546,7
41148,13771,34,1
41149,13771,826,5
41150,13772,451,7
41151,13773,990,3
41152,13773,399,2
41153,13773,534,3
41154,13774,817,4
41155,13774,912,3
41156,13774,629,3
41157,13774,931,6
41158,13775,146,4
41159,13776,82,5
41160,13776,892,7
41161,13776,368,6
41162,13777,270,6
41163,13778,911,1
41164,13778,241,1
41165,13778,518,5
41166,13778,75,7
41167,13778,497,2
41168,13779,780,4
41169,13779,231,5
41170,13779,861,4
41171,13779,139,3
41172,13779,928,6
41173,13780,586,3
41174,13780,215,4
41175,13780,491,4
41176,13780,579,3
41177,13780,190,6
41178,13781,517,4
41179,13781,572,5
41180,13782,255,5
41181,13782,667,5
41182,13782,695,4
41183,13783,354,4
41184,13783,678,6
41185,13784,929,3
41186,13784,550,3
41187,13784,85,5
41188,13784,267,4
41189,13785,559,7
41190,13785,966,2
41191,13786,365,4
41192,13786,366,6
41193,13786,183,2
41194,13787,867,3
41195,13787,789,6
41196,13787,945,5
41197,13788,495,5
41198,13789,672,5
41199,13789,346,6
41200,13789,480,2
41201,13789,102,2
41202,13790,247,4
41203,13790,434,4
41204,13790,837,2
41205,13791,591,1
41206,13791,898,3
41207,13791,418,2
41208,13792,991,3
41209,13792,432,6
41210,13792,430,1
41211,13793,122,2
41212,13793,346,5
41213,13793,504,6
41214,13793,923,2
41215,13794,257,6
41216,13794,722,5
41217,13794,501,4
41218,13794,375,4
41219,13794,9,6
41220,13795,31,2
41221,13795,102,3
41222,13795,746,1
41223,13795,961,2
41224,13795,718,1
41225,13796,63,4
41226,13796,698,6
41227,13796,436,4
41228,13797,452,6
41229,13798,546,2
41230,13798,224,7
41231,13798,98,4
41232,13799,292,7
41233,13799,487,7
41234,13799,219,2
41235,13800,584,1
41236,13800,636,5
41237,13800,900,3
41238,13800,341,4
41239,13800,333,2
41240,13801,234,1
41241,13801,559,1
41242,13802,31,7
41243,13802,502,2
41244,13802,866,7
41245,13802,606,3
41246,13803,506,4
41247,13803,535,3
41248,13803,708,7
41249,13803,345,6
41250,13804,780,7
41251,13804,126,6
41252,13804,583,6
41253,13805,70,7
41254,13805,787,1
41255,13805,565,4
41256,13805,242,7
41257,13805,225,4
41258,13806,934,6
41259,13806,458,6
41260,13806,257,3
41261,13807,670,4
41262,13807,268,5
41263,13807,871,5
41264,13807,208,7
41265,13807,518,7
41266,13808,245,1
41267,13809,80,5
41268,13809,1,1
41269,13810,38,1
41270,13810,448,1
41271,13810,297,5
41272,13811,480,7
41273,13811,476,4
41274,13811,539,5
41275,13811,53,6
41276,13811,493,1
41277,13812,392,4
41278,13812,107,6
41279,13812,811,4
41280,13812,267,5
41281,13812,961,3
41282,13813,829,4
41283,13814,83,3
41284,13814,918,1
41285,13814,504,1
41286,13815,401,4
41287,13815,960,2
41288,13815,684,6
