customer_id,customer_name,city,segment
1294,Customer_1294,Kolkata,Corporate
1295,Customer_1295,Pune,Corporate
1296,Customer_1296,Bangalore,Corporate
1297,Customer_1297,Kolkata,Corporate
1298,Customer_1298,Hyderabad,Consumer
1299,Customer_1299,Chennai,Consumer
1300,Customer_1300,Delhi,Home Office
1301,Customer_1301,Delhi,Home Office
1302,Customer_1302,Hyderabad,Home Office
1303,Customer_1303,Chennai,Consumer
1304,Customer_1304,Kolkata,Consumer
1305,Customer_1305,Chennai,Consumer
1306,Customer_1306,Chennai,Home Office
1307,Customer_1307,Hyderabad,Home Office
1308,Customer_1308,Chennai,Consumer
1309,Customer_1309,Chennai,Home Office
1310,Customer_1310,Kolkata,Corporate
1311,Customer_1311,Mumbai,Corporate
1312,Customer_1312,Mumbai,Home Office
1313,Customer_1313,Kolkata,Consumer
1314,Customer_1314,Kolkata,Home Office
1315,Customer_1315,Kolkata,Consumer
1316,Customer_1316,Kolkata,Corporate
1317,Customer_1317,Delhi,Corporate
1318,Customer_1318,Kolkata,Corporate
1319,Customer_1319,Mumbai,Corporate
1320,Customer_1320,Kolkata,Home Office
1321,Customer_1321,Pune,Corporate
1322,Customer_1322,Chennai,Corporate
1323,Customer_1323,Chennai,Home Office
1324,Customer_1324,Pune,Corporate
1325,Customer_1325,Pune,Corporate
1326,Customer_1326,Chennai,Corporate
1327,Customer_1327,Delhi,Consumer
1328,Customer_1328,Bangalore,Home Office
1329,Customer_1329,Mumbai,Home Office
1330,Customer_1330,Kolkata,Consumer
1331,Customer_1331,Hyderabad,Home Office
1332,Customer_1332,Delhi,Consumer
1333,Customer_1333,Pune,Corporate
1334,Customer_1334,Mumbai,Corporate
1335,Customer_1335,Chennai,Consumer
1336,Customer_1336,Kolkata,Consumer
1337,Customer_1337,Pune,Home Office
1338,Customer_1338,Kolkata,Corporate
1339,Customer_1339,Bangalore,Consumer
1340,Customer_1340,Mumbai,Corporate
1341,Customer_1341,Hyderabad,Corporate
1342,Customer_1342,Kolkata,Consumer
1343,Customer_1343,Pune,Home Office
1344,Customer_1344,Hyderabad,Consumer
1345,Customer_1345,Bangalore,Corporate
1346,Customer_1346,Hyderabad,Corporate
1347,Customer_1347,Mumbai,Corporate
1348,Customer_1348,Pune,Corporate
1349,Customer_1349,Hyderabad,Consumer
1350,Customer_1350,Bangalore,Corporate
1351,Customer_1351,Mumbai,Home Office
1352,Customer_1352,Delhi,Home Office
1353,Customer_1353,Chennai,Corporate
1354,Customer_1354,Bangalore,Corporate
1355,Customer_1355,Pune,Home Office
1356,Customer_1356,Bangalore,Consumer
1357,Customer_1357,Pune,Corporate
1358,Customer_1358,Delhi,Consumer
1359,Customer_1359,Kolkata,Corporate
1360,Customer_1360,Delhi,Corporate
1361,Customer_1361,Bangalore,Consumer
1362,Customer_1362,Mumbai,Corporate
1363,Customer_1363,Hyderabad,Home Office
1364,Customer_1364,Chennai,Consumer
1365,Customer_1365,Hyderabad,Home Office
1366,Customer_1366,Hyderabad,Consumer
1367,Customer_1367,Pune,Home Office
1368,Customer_1368,Pune,Consumer
1369,Customer_1369,Chennai,Consumer
1370,Customer_1370,Chennai,Home Office
1371,Customer_1371,Hyderabad,Consumer
1372,Customer_1372,Hyderabad,Home Office
1373,Customer_1373,Chennai,Corporate
1374,Customer_1374,Hyderabad,Home Office
1375,Customer_1375,Delhi,Consumer
1376,Customer_1376,Chennai,Corporate
1377,Customer_1377,Pune,Consumer
1378,Customer_1378,Pune,Home Office
1379,Customer_1379,Bangalore,Corporate
1380,Customer_1380,Kolkata,Home Office
1381,Customer_1381,Delhi,Home Office
1382,Customer_1382,Delhi,Home Office
1383,Customer_1383,Chennai,Consumer
1384,Customer_1384,Pune,Consumer
1385,Customer_1385,Bangalore,Consumer
1386,Customer_1386,Hyderabad,Consumer
1387,Customer_1387,Pune,Consumer
1388,Customer_1388,Bangalore,Home Office
1389,Customer_1389,Bangalore,Home Office
1390,Customer_1390,Hyderabad,Home Office
1391,Customer_1391,Chennai,Consumer
1392,Customer_1392,Hyderabad,Consumer
1393,Customer_1393,Mumbai,Home Office
1394,Customer_1394,Hyderabad,Corporate
1395,Customer_1395,Pune,Consumer
1396,Customer_1396,Chennai,Consumer
1397,Customer_1397,Kolkata,Corporate
1398,Customer_1398,Hyderabad,Corporate
1399,Customer_1399,Kolkata,Home Office
1400,Customer_1400,Pune,Consumer
1401,Customer_1401,Bangalore,Consumer
1402,Customer_1402,Bangalore,Consumer
1403,Customer_1403,Kolkata,Consumer
1404,Customer_1404,Delhi,Home Office
1405,Customer_1405,Kolkata,Home Office
1406,Customer_1406,Kolkata,Corporate
1407,Customer_1407,Hyderabad,Home Office
1408,Customer_1408,Chennai,Home Office
1409,Customer_1409,Pune,Corporate
1410,Customer_1410,Bangalore,Corporate
1411,Customer_1411,Mumbai,Consumer
1412,Customer_1412,Mumbai,Home Office
1413,Customer_1413,Kolkata,Home Office
1414,Customer_1414,Bangalore,Consumer
1415,Customer_1415,Hyderabad,Consumer
1416,Customer_1416,Pune,Consumer
1417,Customer_1417,Kolkata,Corporate
1418,Customer_1418,Chennai,Consumer
1419,Customer_1419,Chennai,Consumer
1420,Customer_1420,Bangalore,Consumer
1421,Customer_1421,Pune,Consumer
1422,Customer_1422,Delhi,Home Office
1423,Customer_1423,Kolkata,Consumer
1424,Customer_1424,Kolkata,Home Office
1425,Customer_1425,Delhi,Home Office
1426,Customer_1426,Delhi,Corporate
1427,Customer_1427,Kolkata,Consumer
1428,Customer_1428,Kolkata,Consumer
1429,Customer_1429,Chennai,Home Office
1430,Customer_1430,Delhi,Consumer
1431,Customer_1431,Delhi,Consumer
1432,Customer_1432,Chennai,Home Office
1433,Customer_1433,Kolkata,Home Office
1434,Customer_1434,Hyderabad,Consumer
1435,Customer_1435,Delhi,Home Office
1436,Customer_1436,Pune,Home Office
1437,Customer_1437,Hyderabad,Corporate
1438,Customer_1438,Pune,Consumer
1439,Customer_1439,Chennai,Corporate
1440,Customer_1440,Delhi,Home Office
1441,Customer_1441,Hyderabad,Corporate
1442,Customer_1442,Kolkata,Corporate
1443,Customer_1443,Chennai,Corporate
1444,Customer_1444,Pune,Corporate
1445,Customer_1445,Delhi,Home Office
1446,Customer_1446,Kolkata,Consumer
1447,Customer_1447,Bangalore,Corporate
1448,Customer_1448,Kolkata,Corporate
1449,Customer_1449,Mumbai,Home Office
1450,Customer_1450,Hyderabad,Home Office
1451,Customer_1451,Hyderabad,Consumer
1452,Customer_1452,Hyderabad,Consumer
1453,Customer_1453,Mumbai,Corporate
1454,Customer_1454,Kolkata,Consumer
1455,Customer_1455,Bangalore,Consumer
1456,Customer_1456,Hyderabad,Home Office
1457,Customer_1457,Delhi,Corporate
1458,Customer_1458,Pune,Consumer
1459,Customer_1459,Mumbai,Corporate
1460,Customer_1460,Chennai,Home Office
1461,Customer_1461,Hyderabad,Consumer
1462,Customer_1462,Chennai,Corporate
1463,Customer_1463,Delhi,Home Office
1464,Customer_1464,Pune,Home Office
1465,Customer_1465,Bangalore,Consumer
1466,Customer_1466,Pune,Home Office
1467,Customer_1467,Pune,Consumer
1468,Customer_1468,Delhi,Consumer
1469,Customer_1469,Mumbai,Consumer
1470,Customer_1470,Mumbai,Home Office
1471,Customer_1471,Pune,Consumer
1472,Customer_1472,Bangalore,Home Office
1473,Customer_1473,Delhi,Corporate
1474,Customer_1474,Bangalore,Corporate
1475,Customer_1475,Kolkata,Home Office
1476,Customer_1476,Pune,Consumer
1477,Customer_1477,Bangalore,Home Office
1478,Customer_1478,Kolkata,Home Office
1479,Customer_1479,Pune,Home Office
1480,Customer_1480,Mumbai,Corporate
1481,Customer_1481,Mumbai,Home Office
1482,Customer_1482,Hyderabad,Consumer
1483,Customer_1483,Bangalore,Consumer
1484,Customer_1484,Bangalore,Consumer
1485,Customer_1485,Mumbai,Home Office
1486,Customer_1486,Hyderabad,Corporate
1487,Customer_1487,Mumbai,Consumer
1488,Customer_1488,Delhi,Consumer
1489,Customer_1489,Pune,Home Office
1490,Customer_1490,Pune,Corporate
1491,Customer_1491,Pune,Consumer
1492,Customer_1492,Chennai,Consumer
1493,Customer_1493,Mumbai,Home Office
1494,Customer_1494,Hyderabad,Corporate
1495,Customer_1495,Kolkata,Home Office
1496,Customer_1496,Delhi,Corporate
1497,Customer_1497,Bangalore,Home Office
1498,Customer_1498,Chennai,Consumer
1499,Customer_1499,Bangalore,Corporate
1500,Customer_1500,Kolkata,Corporate
1501,Customer_1501,Kolkata,Corporate
1502,Customer_1502,Pune,Consumer
1503,Customer_1503,Bangalore,Consumer
1504,Customer_1504,Mumbai,Consumer
1505,Customer_1505,Hyderabad,Home Office
1506,Customer_1506,Hyderabad,Corporate
1507,Customer_1507,Kolkata,Home Office
1508,Customer_1508,Mumbai,Consumer
1509,Customer_1509,Pune,Consumer
1510,Customer_1510,Delhi,Corporate
1511,Customer_1511,Kolkata,Home Office
1512,Customer_1512,Delhi,Corporate
1513,Customer_1513,Hyderabad,Corporate
1514,Customer_1514,Hyderabad,Corporate
1515,Customer_1515,Chennai,Consumer
1516,Customer_1516,Hyderabad,Corporate
1517,Customer_1517,Delhi,Home Office
1518,Customer_1518,Kolkata,Home Office
1519,Customer_1519,Bangalore,Home Office
1520,Customer_1520,Hyderabad,Home Office
1521,Customer_1521,Delhi,Consumer
1522,Customer_1522,Kolkata,Consumer
1523,Customer_1523,Mumbai,Consumer
1524,Customer_1524,Kolkata,Corporate
1525,Customer_1525,Bangalore,Consumer
1526,Customer_1526,Chennai,Consumer
1527,Customer_1527,Pune,Home Office
1528,Customer_1528,Pune,Corporate
1529,Customer_1529,Chennai,Home Office
1530,Customer_1530,Kolkata,Corporate
1531,Customer_1531,Pune,Home Office
1532,Customer_1532,Chennai,Consumer
1533,Customer_1533,Delhi,Corporate
1534,Customer_1534,Mumbai,Home Office
1535,Customer_1535,Chennai,Consumer
1536,Customer_1536,Kolkata,Corporate
1537,Customer_1537,Chennai,Consumer
1538,Customer_1538,Delhi,Corporate
1539,Customer_1539,Mumbai,Home Office
1540,Customer_1540,Pune,Home Office
1541,Customer_1541,Delhi,Corporate
1542,Customer_1542,Kolkata,Corporate
1543,Customer_1543,Mumbai,Corporate
1544,Customer_1544,Hyderabad,Home Office
1545,Customer_1545,Hyderabad,Consumer
1546,Customer_1546,Pune,Consumer
1547,Customer_1547,Pune,Home Office
1548,Customer_1548,Chennai,Consumer
1549,Customer_1549,Mumbai,Consumer
1550,Customer_1550,Mumbai,Consumer
1551,Customer_1551,Chennai,Consumer
1552,Customer_1552,Chennai,Corporate
1553,Customer_1553,Kolkata,Corporate
1554,Customer_1554,Hyderabad,Corporate
1555,Customer_1555,Kolkata,Consumer
1556,Customer_1556,Chennai,Consumer
1557,Customer_1557,Chennai,Home Office
1558,Customer_1558,Hyderabad,Consumer
1559,Customer_1559,Chennai,Home Office
1560,Customer_1560,Kolkata,Corporate
1561,Customer_1561,Chennai,Corporate
1562,Customer_1562,Pune,Home Office
1563,Customer_1563,Kolkata,Corporate
1564,Customer_1564,Pune,Consumer
1565,Customer_1565,Bangalore,Corporate
1566,Customer_1566,Hyderabad,Corporate
1567,Customer_1567,Kolkata,Consumer
1568,Customer_1568,Chennai,Home Office
1569,Customer_1569,Hyderabad,Corporate
1570,Customer_1570,Bangalore,Home Office
1571,Customer_1571,Chennai,Consumer
1572,Customer_1572,Hyderabad,Corporate
1573,Customer_1573,Mumbai,Corporate
1574,Customer_1574,Hyderabad,Home Office
1575,Customer_1575,Kolkata,Consumer
1576,Customer_1576,Kolkata,Corporate
1577,Customer_1577,Mumbai,Consumer
1578,Customer_1578,Delhi,Home Office
1579,Customer_1579,Bangalore,Consumer
1580,Customer_1580,Chennai,Consumer
1581,Customer_1581,Chennai,Corporate
1582,Customer_1582,Delhi,Consumer
1583,Customer_1583,Pune,Home Office
1584,Customer_1584,Chennai,Corporate
1585,Customer_1585,Bangalore,Consumer
1586,Customer_1586,Chennai,Home Office
1587,Customer_1587,Chennai,Consumer
1588,Customer_1588,Mumbai,Home Office
1589,Customer_1589,Hyderabad,Home Office
1590,Customer_1590,Kolkata,Corporate
1591,Customer_1591,Bangalore,Home Office
1592,Customer_1592,Hyderabad,Corporate
1593,Customer_1593,Delhi,Consumer
1594,Customer_1594,Bangalore,Home Office
1595,Customer_1595,Chennai,Corporate
1596,Customer_1596,Hyderabad,Home Office
1597,Customer_1597,Bangalore,Home Office
1598,Customer_1598,Mumbai,Corporate
1599,Customer_1599,Kolkata,Consumer
1600,Customer_1600,Mumbai,Consumer
1601,Customer_1601,Mumbai,Consumer
1602,Customer_1602,Hyderabad,Consumer
1603,Customer_1603,Delhi,Home Office
1604,Customer_1604,Pune,Corporate
1605,Customer_1605,Chennai,Home Office
1606,Customer_1606,Hyderabad,Consumer
1607,Customer_1607,Hyderabad,Home Office
1608,Customer_1608,Bangalore,Consumer
1609,Customer_1609,Mumbai,Corporate
1610,Customer_1610,Mumbai,Corporate
1611,Customer_1611,Hyderabad,Consumer
1612,Customer_1612,Chennai,Corporate
1613,Customer_1613,Hyderabad,Corporate
1614,Customer_1614,Hyderabad,Consumer
1615,Customer_1615,Kolkata,Consumer
1616,Customer_1616,Hyderabad,Corporate
1617,Customer_1617,Kolkata,Consumer
1618,Customer_1618,Kolkata,Consumer
1619,Customer_1619,Kolkata,Consumer
1620,Customer_1620,Kolkata,Home Office
1621,Customer_1621,Bangalore,Consumer
1622,Customer_1622,Bangalore,Consumer
1623,Customer_1623,Pune,Home Office
1624,Customer_1624,Hyderabad,Consumer
1625,Customer_1625,Mumbai,Corporate
1626,Customer_1626,Kolkata,Home Office
1627,Customer_1627,Bangalore,Home Office
1628,Customer_1628,Mumbai,Corporate
1629,Customer_1629,Bangalore,Consumer
1630,Customer_1630,Delhi,Consumer
1631,Customer_1631,Bangalore,Consumer
1632,Customer_1632,Delhi,Home Office
1633,Customer_1633,Hyderabad,Home Office
1634,Customer_1634,Hyderabad,Home Office
1635,Customer_1635,Pune,Corporate
1636,Customer_1636,Hyderabad,Consumer
1637,Customer_1637,Mumbai,Corporate
1638,Customer_1638,Mumbai,Home Office
1639,Customer_1639,Kolkata,Home Office
1640,Customer_1640,Kolkata,Corporate
1641,Customer_1641,Mumbai,Consumer
1642,Customer_1642,Mumbai,Home Office
1643,Customer_1643,Delhi,Corporate
1644,Customer_1644,Hyderabad,Home Office
1645,Customer_1645,Pune,Corporate
1646,Customer_1646,Mumbai,Consumer
1647,Customer_1647,Pune,Home Office
1648,Customer_1648,Hyderabad,Corporate
1649,Customer_1649,Bangalore,Consumer
1650,Customer_1650,Delhi,Corporate
1651,Customer_1651,Mumbai,Corporate
1652,Customer_1652,Pune,Corporate
1653,Customer_1653,Chennai,Home Office
1654,Customer_1654,Bangalore,Consumer
1655,Customer_1655,Chennai,Consumer
1656,Customer_1656,Pune,Consumer
1657,Customer_1657,Kolkata,Corporate
1658,Customer_1658,Kolkata,Consumer
1659,Customer_1659,Pune,Consumer
1660,Customer_1660,Bangalore,Consumer
1661,Customer_1661,Bangalore,Corporate
1662,Customer_1662,Kolkata,Home Office
1663,Customer_1663,Bangalore,Corporate
1664,Customer_1664,Chennai,Corporate
1665,Customer_1665,Kolkata,Corporate
1666,Customer_1666,Bangalore,Consumer
1667,Customer_1667,Hyderabad,Consumer
1668,Customer_1668,Mumbai,Consumer
1669,Customer_1669,Bangalore,Home Office
1670,Customer_1670,Delhi,Corporate
1671,Customer_1671,Hyderabad,Consumer
1672,Customer_1672,Delhi,Home Office
1673,Customer_1673,Hyderabad,Corporate
1674,Customer_1674,Hyderabad,Consumer
1675,Customer_1675,Mumbai,Home Office
1676,Customer_1676,Delhi,Corporate
1677,Customer_1677,Kolkata,Corporate
1678,Customer_1678,Pune,Corporate
1679,Customer_1679,Pune,Consumer
1680,Customer_1680,Pune,Corporate
1681,Customer_1681,Hyderabad,Home Office
1682,Customer_1682,Pune,Consumer
1683,Customer_1683,Hyderabad,Home Office
1684,Customer_1684,Chennai,Corporate
1685,Customer_1685,Delhi,Home Office
1686,Customer_1686,Delhi,Corporate
1687,Customer_1687,Hyderabad,Corporate
1688,Customer_1688,Mumbai,Corporate
1689,Customer_1689,Delhi,Home Office
1690,Customer_1690,Pune,Home Office
1691,Customer_1691,Mumbai,Consumer
1692,Customer_1692,Kolkata,Corporate
1693,Customer_1693,Bangalore,Corporate
1694,Customer_1694,Chennai,Corporate
1695,Customer_1695,Chennai,Corporate
1696,Customer_1696,Bangalore,Corporate
1697,Customer_1697,Pune,Consumer
1698,Customer_1698,Hyderabad,Home Office
1699,Customer_1699,Mumbai,Consumer
1700,Customer_1700,Delhi,Consumer
1701,Customer_1701,Hyderabad,Consumer
1702,Customer_1702,Pune,Home Office
1703,Customer_1703,Chennai,Corporate
1704,Customer_1704,Kolkata,Corporate
1705,Customer_1705,Bangalore,Corporate
1706,Customer_1706,Chennai,Consumer
1707,Customer_1707,Kolkata,Corporate
1708,Customer_1708,Bangalore,Home Office
1709,Customer_1709,Kolkata,Home Office
1710,Customer_1710,Bangalore,Home Office
1711,Customer_1711,Hyderabad,Consumer
1712,Customer_1712,Pune,Corporate
1713,Customer_1713,Hyderabad,Corporate
1714,Customer_1714,Kolkata,Home Office
1715,Customer_1715,Mumbai,Corporate
1716,Customer_1716,Hyderabad,Consumer
1717,Customer_1717,Bangalore,Home Office
1718,Customer_1718,Bangalore,Consumer
1719,Customer_1719,Hyderabad,Home Office
1720,Customer_1720,Bangalore,Corporate
1721,Customer_1721,Mumbai,Home Office
1722,Customer_1722,Pune,Corporate
1723,Customer_1723,Kolkata,Home Office
1724,Customer_1724,Pune,Consumer
1725,Customer_1725,Bangalore,Corporate
1726,Customer_1726,Delhi,Home Office
1727,Customer_1727,Mumbai,Home Office
1728,Customer_1728,Pune,Home Office
1729,Customer_1729,Mumbai,Consumer
1730,Customer_1730,Hyderabad,Corporate
1731,Customer_1731,Bangalore,Consumer
1732,Customer_1732,Delhi,Consumer
1733,Customer_1733,Pune,Home Office
1734,Customer_1734,Hyderabad,Consumer
1735,Customer_1735,Kolkata,Home Office
1736,Customer_1736,Mumbai,Home Office
1737,Customer_1737,Hyderabad,Home Office
1738,Customer_1738,Delhi,Home Office
1739,Customer_1739,Kolkata,Home Office
1740,Customer_1740,Chennai,Home Office
1741,Customer_1741,Mumbai,Consumer
1742,Customer_1742,Hyderabad,Corporate
1743,Customer_1743,Hyderabad,Home Office
1744,Customer_1744,Pune,Consumer
1745,Customer_1745,Chennai,Consumer
1746,Customer_1746,Pune,Corporate
1747,Customer_1747,Hyderabad,Home Office
1748,Customer_1748,Delhi,Consumer
1749,Customer_1749,Delhi,Home Office
1750,Customer_1750,Pune,Home Office
1751,Customer_1751,Hyderabad,Consumer
1752,Customer_1752,Chennai,Consumer
1753,Customer_1753,Delhi,Consumer
1754,Customer_1754,Delhi,Consumer
1755,Customer_1755,Pune,Home Office
1756,Customer_1756,Hyderabad,Consumer
1757,Customer_1757,Chennai,Corporate
1758,Customer_1758,Mumbai,Corporate
1759,Customer_1759,Mumbai,Home Office
1760,Customer_1760,Chennai,Corporate
1761,Customer_1761,Delhi,Consumer
1762,Customer_1762,Chennai,Corporate
1763,Customer_1763,Mumbai,Home Office
1764,Customer_1764,Pune,Consumer
1765,Customer_1765,Hyderabad,Home Office
1766,Customer_1766,Kolkata,Consumer
1767,Customer_1767,Mumbai,Corporate
1768,Customer_1768,Hyderabad,Corporate
1769,Customer_1769,Hyderabad,Consumer
1770,Customer_1770,Mumbai,Consumer
1771,Customer_1771,Kolkata,Consumer
1772,Customer_1772,Mumbai,Home Office
1773,Customer_1773,Mumbai,Consumer
1774,Customer_1774,Bangalore,Home Office
1775,Customer_1775,Hyderabad,Consumer
1776,Customer_1776,Bangalore,Corporate
1777,Customer_1777,Hyderabad,Consumer
1778,Customer_1778,Hyderabad,Home Office
1779,Customer_1779,Pune,Consumer
1780,Customer_1780,Chennai,Consumer
1781,Customer_1781,Chennai,Consumer
1782,Customer_1782,Chennai,Consumer
1783,Customer_1783,Bangalore,Corporate
1784,Customer_1784,Pune,Consumer
1785,Customer_1785,Delhi,Corporate
1786,Customer_1786,Bangalore,Corporate
1787,Customer_1787,Chennai,Corporate
1788,Customer_1788,Kolkata,Consumer
1789,Customer_1789,Kolkata,Home Office
1790,Customer_1790,Hyderabad,Home Office
1791,Customer_1791,Mumbai,Corporate
1792,Customer_1792,Hyderabad,Home Office
1793,Customer_1793,Hyderabad,Corporate
1794,Customer_1794,Kolkata,Home Office
1795,Customer_1795,Pune,Home Office
1796,Customer_1796,Pune,Home Office
1797,Customer_1797,Bangalore,Corporate
1798,Customer_1798,Pune,Corporate
1799,Customer_1799,Chennai,Home Office
1800,Customer_1800,Hyderabad,Home Office
1801,Customer_1801,Delhi,Consumer
1802,Customer_1802,Pune,Corporate
1803,Customer_1803,Pune,Home Office
1804,Customer_1804,Kolkata,Consumer
1805,Customer_1805,Kolkata,Consumer
1806,Customer_1806,Bangalore,Corporate
1807,Customer_1807,Chennai,Home Office
1808,Customer_1808,Bangalore,Consumer
1809,Customer_1809,Delhi,Corporate
1810,Customer_1810,Delhi,Consumer
1811,Customer_1811,Delhi,Corporate
1812,Customer_1812,Kolkata,Home Office
1813,Customer_1813,Bangalore,Consumer
1814,Customer_1814,Delhi,Corporate
1815,Customer_1815,Mumbai,Corporate
1816,Customer_1816,Kolkata,Corporate
1817,Customer_1817,Hyderabad,Consumer
1818,Customer_1818,Bangalore,Corporate
1819,Customer_1819,Bangalore,Home Office
1820,Customer_1820,Kolkata,Consumer
1821,Customer_1821,Bangalore,Home Office
1822,Customer_1822,Delhi,Corporate
1823,Customer_1823,Pune,Home Office
1824,Customer_1824,Mumbai,Corporate
1825,Customer_1825,Pune,Home Office
1826,Customer_1826,Hyderabad,Consumer
1827,Customer_1827,Chennai,Consumer
1828,Customer_1828,Bangalore,Home Office
1829,Customer_1829,Pune,Home Office
1830,Customer_1830,Chennai,Home Office
1831,Customer_1831,Pune,Home Office
1832,Customer_1832,Mumbai,Corporate
1833,Customer_1833,Hyderabad,Home Office
1834,Customer_1834,Mumbai,Consumer
1835,Customer_1835,Bangalore,Home Office
1836,Customer_1836,Kolkata,Consumer
1837,Customer_1837,Chennai,Consumer
1838,Customer_1838,Pune,Corporate
1839,Customer_1839,Pune,Home Office
1840,Customer_1840,Hyderabad,Home Office
1841,Customer_1841,Delhi,Consumer
1842,Customer_1842,Bangalore,Consumer
1843,Customer_1843,Hyderabad,Corporate
1844,Customer_1844,Chennai,Home Office
1845,Customer_1845,Chennai,Consumer
1846,Customer_1846,Kolkata,Corporate
1847,Customer_1847,Kolkata,Corporate
1848,Customer_1848,Kolkata,Home Office
1849,Customer_1849,Delhi,Consumer
1850,Customer_1850,Pune,Home Office
1851,Customer_1851,Delhi,Home Office
1852,Customer_1852,Pune,Corporate
1853,Customer_1853,Mumbai,Corporate
1854,Customer_1854,Delhi,Consumer
1855,Customer_1855,Pune,Corporate
1856,Customer_1856,Bangalore,Corporate
1857,Customer_1857,Kolkata,Home Office
1858,Customer_1858,Chennai,Corporate
1859,Customer_1859,Delhi,Consumer
1860,Customer_1860,Chennai,Corporate
1861,Customer_1861,Hyderabad,Home Office
1862,Customer_1862,Bangalore,Corporate
1863,Customer_1863,Pune,Consumer
1864,Customer_1864,Pune,Consumer
1865,Customer_1865,Bangalore,Consumer
1866,Customer_1866,Mumbai,Corporate
1867,Customer_1867,Hyderabad,Corporate
1868,Customer_1868,Kolkata,Consumer
1869,Customer_1869,Bangalore,Consumer
1870,Customer_1870,Mumbai,Home Office
1871,Customer_1871,Chennai,Corporate
1872,Customer_1872,Hyderabad,Consumer
1873,Customer_1873,Pune,Consumer
1874,Customer_1874,Chennai,Consumer
1875,Customer_1875,Mumbai,Corporate
1876,Customer_1876,Hyderabad,Corporate
1877,Customer_1877,Chennai,Consumer
1878,Customer_1878,Bangalore,Home Office
1879,Customer_1879,Pune,Consumer
1880,Customer_1880,Bangalore,Home Office
1881,Customer_1881,Mumbai,Corporate
1882,Customer_1882,Pune,Corporate
1883,Customer_1883,Mumbai,Consumer
1884,Customer_1884,Kolkata,Corporate
1885,Customer_1885,Bangalore,Consumer
1886,Customer_1886,Pune,Consumer
1887,Customer_1887,Mumbai,Consumer
1888,Customer_1888,Delhi,Home Office
1889,Customer_1889,Kolkata,Consumer
1890,Customer_1890,Delhi,Consumer
1891,Customer_1891,Delhi,Home Office
1892,Customer_1892,Mumbai,Consumer
1893,Customer_1893,Delhi,Home Office
1894,Customer_1894,Bangalore,Consumer
1895,Customer_1895,Hyderabad,Home Office
1896,Customer_1896,Mumbai,Home Office
1897,Customer_1897,Kolkata,Home Office
1898,Customer_1898,Kolkata,Consumer
1899,Customer_1899,Bangalore,Home Office
1900,Customer_1900,Mumbai,Home Office
1901,Customer_1901,Delhi,Home Office
1902,Customer_1902,Chennai,Home Office
1903,Customer_1903,Chennai,Home Office
1904,Customer_1904,Delhi,Home Office
1905,Customer_1905,Kolkata,Corporate
1906,Customer_1906,Bangalore,Consumer
1907,Customer_1907,Pune,Consumer
1908,Customer_1908,Chennai,Home Office
1909,Customer_1909,Pune,Corporate
1910,Customer_1910,Bangalore,Home Office
1911,Customer_1911,Kolkata,Home Office
1912,Customer_1912,Delhi,Home Office
1913,Customer_1913,Pune,Corporate
1914,Customer_1914,Hyderabad,Consumer
1915,Customer_1915,Hyderabad,Home Office
1916,Customer_1916,Kolkata,Consumer
1917,Customer_1917,Kolkata,Home Office
1918,Customer_1918,Mumbai,Corporate
1919,Customer_1919,Bangalore,Corporate
1920,Customer_1920,Mumbai,Consumer
1921,Customer_1921,Delhi,Consumer
1922,Customer_1922,Hyderabad,Consumer
1923,Customer_1923,Kolkata,Corporate
1924,Customer_1924,Chennai,Consumer
1925,Customer_1925,Kolkata,Corporate
1926,Customer_1926,Delhi,Corporate
1927,Customer_1927,Hyderabad,Consumer
1928,Customer_1928,Delhi,Home Office
1929,Customer_1929,Pune,Home Office
1930,Customer_1930,Kolkata,Consumer
1931,Customer_1931,Bangalore,Home Office
1932,Customer_1932,Hyderabad,Consumer
1933,Customer_1933,Hyderabad,Home Office
1934,Customer_1934,Chennai,Consumer
1935,Customer_1935,Bangalore,Consumer
1936,Customer_1936,Mumbai,Home Office
1937,Customer_1937,Pune,Consumer
1938,Customer_1938,Kolkata,Consumer
1939,Customer_1939,Bangalore,Consumer
1940,Customer_1940,Bangalore,Consumer
1941,Customer_1941,Mumbai,Consumer
1942,Customer_1942,Bangalore,Home Office
1943,Customer_1943,Pune,Home Office
1944,Customer_1944,Hyderabad,Home Office
1945,Customer_1945,Kolkata,Corporate
1946,Customer_1946,Hyderabad,Consumer
1947,Customer_1947,Chennai,Consumer
1948,Customer_1948,Delhi,Consumer
1949,Customer_1949,Mumbai,Corporate
1950,Customer_1950,Chennai,Home Office
1951,Customer_1951,Pune,Consumer
1952,Customer_1952,Bangalore,Consumer
1953,Customer_1953,Pune,Home Office
1954,Customer_1954,Kolkata,Home Office
1955,Customer_1955,Hyderabad,Consumer
1956,Customer_1956,Bangalore,Corporate
1957,Customer_1957,Kolkata,Home Office
1958,Customer_1958,Bangalore,Home Office
1959,Customer_1959,Delhi,Home Office
1960,Customer_1960,Pune,Consumer
1961,Customer_1961,Hyderabad,Home Office
1962,Customer_1962,Kolkata,Corporate
1963,Customer_1963,Delhi,Consumer
1964,Customer_1964,Pune,Consumer
1965,Customer_1965,Kolkata,Home Office
1966,Customer_1966,Chennai,Home Office
1967,Customer_1967,Kolkata,Corporate
1968,Customer_1968,Delhi,Home Office
1969,Customer_1969,Delhi,Consumer
1970,Customer_1970,Mumbai,Corporate
1971,Customer_1971,Kolkata,Consumer
